,Unnamed: 0,city,neighborhood,redfin_lat,redfin_lng,month,sale_price,homes_sold,new_listings,days_on_market,index,last_reported,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,station_id,capacity,divvy_lat,divvy_lng,name,count
124,52,"Chicago, IL ",Lake View East,41.9399723,-87.6492748,Aug-19,283.0,343,362,64,276,1576804545,4,0,11,0,0,299,15,41.943670000000004,-87.64895,Halsted St & Roscoe St,16
125,52,"Chicago, IL ",Lake View East,41.9399723,-87.6492748,Aug-19,283.0,343,362,64,277,1576804082,10,0,9,0,0,300,19,41.937725,-87.644095,Broadway & Barry Ave,16
126,52,"Chicago, IL ",Lake View East,41.9399723,-87.6492748,Aug-19,283.0,343,362,64,280,1576801842,16,0,7,0,0,303,23,41.945529,-87.646439,Broadway & Cornelia Ave,16
127,52,"Chicago, IL ",Lake View East,41.9399723,-87.6492748,Aug-19,283.0,343,362,64,281,1576803917,9,0,6,0,0,304,15,41.949073999999996,-87.648636,Broadway & Waveland Ave,16
128,52,"Chicago, IL ",Lake View East,41.9399723,-87.6492748,Aug-19,283.0,343,362,64,309,1576803977,9,0,10,0,0,332,19,41.93314,-87.64775999999999,Burling St (Halsted) & Diversey Pkwy (Temp),16
129,52,"Chicago, IL ",Lake View East,41.9399723,-87.6492748,Aug-19,283.0,343,362,64,311,1576802443,5,0,14,0,0,334,19,41.940775,-87.63919200000001,Lake Shore Dr & Belmont Ave,16
130,52,"Chicago, IL ",Lake View East,41.9399723,-87.6492748,Aug-19,283.0,343,362,64,576,1576804675,9,0,6,0,0,632,15,41.94454,-87.654678,Clark St & Newport St,16
131,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,24,1576804488,8,0,7,0,0,28,15,41.91468,-87.64331999999999,Larrabee St & Menomonee St,21
132,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,81,1576802741,6,0,9,0,0,93,15,41.913688,-87.652855,Sheffield Ave & Willow St,21
133,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,99,1576804046,3,1,11,0,0,113,15,41.918440000000004,-87.65222,Bissell St & Armitage Ave,21
134,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,112,1576802173,5,0,10,0,0,126,15,41.911974,-87.63194200000001,Clark St & North Ave,21
135,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,128,1576803698,3,0,12,0,0,143,15,41.922167,-87.638888,Sedgwick St & Webster Ave,21
136,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,146,1576803305,10,0,5,0,0,163,15,41.931931,-87.677856,Damen Ave & Clybourn Ave,21
137,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,149,1576803005,5,0,10,0,0,166,15,41.92883,-87.66850699999999,Ashland Ave & Wrightwood Ave,21
138,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,160,1576801953,10,0,21,0,0,177,31,41.926277,-87.630834,Theater on the Lake,21
139,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,170,1576804055,6,0,9,0,0,188,15,41.925329999999995,-87.6658,Greenview Ave & Fullerton Ave,21
140,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,171,1576803280,12,0,3,0,0,190,15,41.928773,-87.663913,Southport Ave & Wrightwood Ave,21
141,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,201,1576804405,6,0,17,0,0,220,23,41.931248,-87.644336,Clark St & Drummond Pl,21
142,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,203,1576800984,9,0,6,0,0,223,15,41.918215999999994,-87.656936,Clifton Ave & Armitage Ave,21
143,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,204,1576796854,2,0,17,0,0,224,19,41.913865,-87.64875500000001,Halsted St & Willow St,21
144,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,205,1576804545,6,1,16,0,0,225,23,41.919936,-87.64883,Halsted St & Dickens Ave,21
145,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,246,1576797400,15,0,24,0,0,268,39,41.911722,-87.626804,Lake Shore Dr & North Blvd,21
146,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,265,1576801399,4,0,11,0,0,288,15,41.918084,-87.643749,Larrabee St & Armitage Ave,21
147,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,284,1576803448,5,0,10,0,0,307,15,41.920771,-87.663712,Southport Ave & Clybourn Ave,21
148,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,290,1576795478,1,0,18,0,0,313,19,41.925858000000005,-87.638973,Lakeview Ave & Fullerton Pkwy,21
149,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,306,1576798722,9,0,14,0,0,329,23,41.932588,-87.636427,Lake Shore Dr & Diversey Pkwy,21
150,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,320,1576801716,4,1,10,0,0,343,15,41.928886999999996,-87.658971,Racine Ave & Wrightwood Ave,21
151,54,"Chicago, IL ",Lincoln Park,41.9254701,-87.64877829999998,Aug-19,550.0,508,538,69,610,1576799184,7,0,24,0,0,673,31,41.92393131,-87.63582453,Lincoln Park Conservatory,21
152,55,"Chicago, IL ",Lincoln Square,41.9686816,-87.6889648,Aug-19,400.0,167,208,58,218,1576803055,5,0,10,0,0,239,15,41.96581646,-87.68649817,Western Ave & Leland Ave,10
153,55,"Chicago, IL ",Lincoln Square,41.9686816,-87.6889648,Aug-19,400.0,167,208,58,221,1576804132,0,0,15,0,0,242,15,41.967094,-87.679028,Damen Ave & Leland Ave,10
154,55,"Chicago, IL ",Lincoln Square,41.9686816,-87.6889648,Aug-19,400.0,167,208,58,222,1576804551,8,0,7,0,0,243,15,41.963004,-87.684781,Lincoln Ave & Sunnyside Ave,10
155,55,"Chicago, IL ",Lincoln Square,41.9686816,-87.6889648,Aug-19,400.0,167,208,58,288,1576804184,2,1,16,0,0,311,19,41.968885,-87.684001,Leavitt St & Lawrence Ave,10
156,55,"Chicago, IL ",Lincoln Square,41.9686816,-87.6889648,Aug-19,400.0,167,208,58,293,1576800667,6,0,13,0,0,316,19,41.96325,-87.67925799999999,Damen Ave & Sunnyside Ave,10
157,55,"Chicago, IL ",Lincoln Square,41.9686816,-87.6889648,Aug-19,400.0,167,208,58,321,1576804404,2,0,45,0,0,344,47,41.96909,-87.674237,Ravenswood Ave & Lawrence Ave,10
158,55,"Chicago, IL ",Lincoln Square,41.9686816,-87.6889648,Aug-19,400.0,167,208,58,425,1576804037,7,0,8,0,0,462,15,41.979762,-87.67753,Winchester (Ravenswood) Ave & Balmoral Ave,10
159,55,"Chicago, IL ",Lincoln Square,41.9686816,-87.6889648,Aug-19,400.0,167,208,58,427,1576802823,9,0,6,0,0,464,15,41.975614799999995,-87.67945904,Damen Ave & Foster Ave,10
160,55,"Chicago, IL ",Lincoln Square,41.9686816,-87.6889648,Aug-19,400.0,167,208,58,437,1576803930,11,0,4,0,0,475,15,41.968987,-87.696027,Washtenaw Ave & Lawrence Ave,10
161,55,"Chicago, IL ",Lincoln Square,41.9686816,-87.6889648,Aug-19,400.0,167,208,58,597,1576804684,4,0,11,0,0,655,15,41.979851000000004,-87.68193199999999,Hoyne Ave & Balmoral Ave,10
162,56,"Chicago, IL ",Little Italy,41.86954009999999,-87.6511328,Aug-19,285.0,94,80,59,15,1576803233,10,0,5,0,0,19,15,41.868968,-87.659141,Throop (Loomis) St & Taylor St,8
163,56,"Chicago, IL ",Little Italy,41.86954009999999,-87.6511328,Aug-19,285.0,94,80,59,51,1576802029,6,0,17,0,0,55,23,41.867323999999996,-87.648625,Halsted St & Roosevelt Rd,8
164,56,"Chicago, IL ",Little Italy,41.86954009999999,-87.6511328,Aug-19,285.0,94,80,59,94,1576803615,9,0,10,0,0,108,19,41.87184,-87.64664,Halsted St & Polk St,8
165,56,"Chicago, IL ",Little Italy,41.86954009999999,-87.6511328,Aug-19,285.0,94,80,59,95,1576799649,5,0,14,0,0,109,19,41.874753999999996,-87.649807,900 W Harrison St,8
166,56,"Chicago, IL ",Little Italy,41.86954009999999,-87.6511328,Aug-19,285.0,94,80,59,122,1576800462,9,0,6,0,0,136,15,41.865054,-87.656959,Racine Ave & 13th St,8
167,56,"Chicago, IL ",Little Italy,41.86954009999999,-87.6511328,Aug-19,285.0,94,80,59,123,1576799199,7,0,8,0,0,137,15,41.862378,-87.651062,Morgan Ave & 14th Pl,8
168,56,"Chicago, IL ",Little Italy,41.86954009999999,-87.6511328,Aug-19,285.0,94,80,59,220,1576802961,2,0,17,0,0,241,19,41.871736999999996,-87.65103,Morgan St & Polk St,8
169,56,"Chicago, IL ",Little Italy,41.86954009999999,-87.6511328,Aug-19,285.0,94,80,59,259,1576801779,11,0,4,0,0,282,15,41.864883,-87.647071,Halsted St & Maxwell St,8
170,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,109,1576804215,1,0,14,0,0,123,15,41.922695000000004,-87.697153,California Ave & Milwaukee Ave,14
171,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,168,1576803154,4,0,7,0,0,185,11,41.917741,-87.69139200000001,Stave St & Armitage Ave,14
172,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,202,1576799653,14,0,5,0,0,222,19,41.920195,-87.693033,Milwaukee Ave & Rockwell St,14
173,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,238,1576801450,7,0,8,0,0,259,15,41.91849115,-87.6974228,California Ave & Francis Pl (Temp),14
174,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,267,1576804590,5,0,10,0,0,290,15,41.921525,-87.70732199999999,Kedzie Ave & Palmer Ct,14
175,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,461,1576800149,5,1,9,0,0,499,15,41.93058537,-87.72377736,Kosciuszko Park,14
176,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,463,1576782293,7,0,8,0,0,501,15,41.93190197,-87.70119513,Richmond St & Diversey Ave,14
177,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,464,1576803623,4,0,11,0,0,502,15,41.92669,-87.69766800000001,California Ave & Altgeld St,14
178,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,465,1576799529,4,0,11,0,0,503,15,41.92439882,-87.71544104,Drake Ave & Fullerton Ave,14
179,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,466,1576803074,10,1,4,0,0,504,15,41.92463247,-87.68930701,Campbell Ave & Fullerton Ave,14
180,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,468,1576803516,7,0,8,0,0,506,15,41.91710803,-87.71022096,Spaulding Ave & Armitage Ave,14
181,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,469,1576797862,6,0,13,0,0,507,19,41.91751339,-87.70180896,Humboldt Blvd & Armitage Ave,14
182,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,473,1576802569,2,0,13,0,0,511,15,41.91402671,-87.70512646,Albany Ave & Bloomingdale Ave,14
183,57,"Chicago, IL ",Logan Square,41.9230598,-87.70929079999998,Aug-19,435.0,267,240,50,583,1576804679,4,0,7,0,0,641,11,41.914165999999994,-87.716755,Central Park Ave & Bloomingdale Ave,14
184,58,"Chicago, IL ",Lower West Side,41.8523331,-87.6660157,Aug-19,405.0,63,57,54,10,1576798735,8,0,7,0,0,14,15,41.858086,-87.651073,Morgan St & 18th St,10
185,58,"Chicago, IL ",Lower West Side,41.8523331,-87.6660157,Aug-19,405.0,63,57,54,11,1576801483,2,0,13,0,0,15,15,41.858166,-87.65649499999999,Racine Ave & 18th St,10
186,58,"Chicago, IL ",Lower West Side,41.8523331,-87.6660157,Aug-19,405.0,63,57,54,110,1576799605,4,1,10,0,0,124,15,41.855048,-87.675726,Damen Ave & Cullerton St,10
187,58,"Chicago, IL ",Lower West Side,41.8523331,-87.6660157,Aug-19,405.0,63,57,54,115,1576800707,6,1,8,0,0,129,15,41.857556,-87.661535,Blue Island Ave & 18th St,10
188,58,"Chicago, IL ",Lower West Side,41.8523331,-87.6660157,Aug-19,405.0,63,57,54,121,1576735068,5,0,6,0,0,135,11,41.85378,-87.64665,Halsted St & 21st St,10
189,58,"Chicago, IL ",Lower West Side,41.8523331,-87.6660157,Aug-19,405.0,63,57,54,154,1576765062,4,0,7,0,0,171,11,41.855136,-87.654127,May St & Cullerton St,10
190,58,"Chicago, IL ",Lower West Side,41.8523331,-87.6660157,Aug-19,405.0,63,57,54,186,1576799305,8,0,7,0,0,205,15,41.857901,-87.668745,Paulina St & 18th St,10
191,58,"Chicago, IL ",Lower West Side,41.8523331,-87.6660157,Aug-19,405.0,63,57,54,189,1576802631,9,0,6,0,0,208,15,41.853809999999996,-87.665897,Ashland Ave & 21st St,10
192,58,"Chicago, IL ",Lower West Side,41.8523331,-87.6660157,Aug-19,405.0,63,57,54,339,1576714993,5,0,10,0,0,368,15,41.83920868,-87.66560986,Ashland Ave & Archer Ave,10
193,58,"Chicago, IL ",Lower West Side,41.8523331,-87.6660157,Aug-19,405.0,63,57,54,409,1576752843,6,0,5,0,0,446,11,41.84151771,-87.68513144,Western Ave & 28th St,10
194,59,"Chicago, IL ",Magnolia Glen,41.9883635,-87.6639757,Aug-19,325.0,18,11,64,420,1576801589,6,0,9,0,0,457,15,41.99051756,-87.66983359999999,Clark St & Elmdale Ave,2
195,59,"Chicago, IL ",Magnolia Glen,41.9883635,-87.6639757,Aug-19,325.0,18,11,64,424,1576802347,6,0,9,0,0,461,15,41.98404461,-87.66027383,Broadway & Ridge Ave,2
196,60,"Chicago, IL ",Marshall Square,41.847896500000004,-87.6953228,Aug-19,125.0,11,9,62,184,1576798481,6,0,9,0,0,203,15,41.854109,-87.685838,Western Ave & 21st St,6
197,60,"Chicago, IL ",Marshall Square,41.847896500000004,-87.6953228,Aug-19,125.0,11,9,62,325,1576789129,2,0,13,0,0,348,15,41.85380407,-87.69574240000001,California Ave & 21st St,6
198,60,"Chicago, IL ",Marshall Square,41.847896500000004,-87.6953228,Aug-19,125.0,11,9,62,402,1576801088,5,0,6,0,0,439,11,41.85353363,-87.70507303,Kedzie Ave & 21st St,6
199,60,"Chicago, IL ",Marshall Square,41.847896500000004,-87.6953228,Aug-19,125.0,11,9,62,405,1576789007,5,0,6,0,0,442,11,41.84910969,-87.69513981,California Ave & 23rd Pl,6
200,60,"Chicago, IL ",Marshall Square,41.847896500000004,-87.6953228,Aug-19,125.0,11,9,62,407,1576666815,4,0,7,0,0,444,11,41.84447501,-87.70201301,Albany Ave & 26th St,6
201,60,"Chicago, IL ",Marshall Square,41.847896500000004,-87.6953228,Aug-19,125.0,11,9,62,408,1576771422,5,0,6,0,0,445,11,41.84404003,-87.69529592,California Ave & 26th St,6
202,62,"Chicago, IL ",McKinley Park,41.8316175,-87.6729074,Aug-19,283.0,20,37,45,6,1576799446,8,0,7,0,0,9,15,41.82879202,-87.68060446,Leavitt St & Archer Ave,4
203,62,"Chicago, IL ",McKinley Park,41.8316175,-87.6729074,Aug-19,283.0,20,37,45,504,1576752731,5,0,6,0,0,546,11,41.823192,-87.676597,Damen Ave & Pershing Rd,4
204,62,"Chicago, IL ",McKinley Park,41.8316175,-87.6729074,Aug-19,283.0,20,37,45,505,1576752775,8,0,3,0,0,547,11,41.823465,-87.665577,Ashland Ave & Pershing Rd,4
205,62,"Chicago, IL ",McKinley Park,41.8316175,-87.6729074,Aug-19,283.0,20,37,45,587,1576804290,3,0,8,0,0,645,11,41.826712,-87.683144,Archer (Damen) Ave & 37th St,4
206,65,"Chicago, IL ",Near North Side,41.903909999999996,-87.6314629,Aug-19,395.0,779,938,76,565,1576803743,6,1,8,0,0,620,15,41.898203,-87.637536,Orleans St & Chestnut St (NEXT Apts),1
207,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,1,1576803409,3,0,52,0,0,3,55,41.86722596,-87.61535539,Shedd Aquarium,13
208,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,2,1576793647,6,0,17,0,0,4,23,41.856268,-87.613348,Burnham Harbor,13
209,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,38,1576801036,11,0,0,0,0,42,11,41.852619,-87.626488,Wabash Ave & Cermak Rd,13
210,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,55,1576804247,22,0,1,0,0,59,23,41.867227,-87.625961,Wabash Ave & Roosevelt Rd,13
211,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,58,1576801921,8,0,19,0,0,62,27,41.85137517,-87.61883465,McCormick Place,13
212,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,64,1576804065,19,0,20,0,0,72,39,41.860384,-87.625813,Wabash Ave & 16th St,13
213,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,85,1576803564,7,0,48,0,0,97,55,41.865312,-87.617867,Field Museum,13
214,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,132,1576798265,4,0,11,0,0,147,15,41.845687,-87.62248100000001,Indiana Ave & 26th St,13
215,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,161,1576804326,12,0,3,0,0,178,15,41.856594,-87.627542,State St & 19th St,13
216,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,250,1576803064,2,0,21,0,0,273,23,41.857813,-87.62455,Michigan Ave & 18th St,13
217,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,315,1576799177,10,0,5,0,0,338,15,41.857611,-87.619407,Calumet Ave & 18th St,13
218,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,318,1576795489,0,0,39,0,0,341,39,41.866095,-87.60726700000001,Adler Planetarium,13
219,66,"Chicago, IL ",Near South Side,41.80546409999999,-87.60876379999998,Aug-19,367.0,228,247,68,341,1576800000,15,0,0,0,0,370,15,41.85418425,-87.61915374,Calumet Ave & 21st St,13
220,67,"Chicago, IL ",New City,41.8066775,-87.6679765,Aug-19,115.0,66,105,54,371,1576666888,4,0,7,0,0,408,11,41.819102,-87.64327800000001,Union Ave & Root St,1
221,68,"Chicago, IL ",North Center,41.9467449,-87.6882569,Aug-19,590.0,236,232,63,145,1576798194,8,0,7,0,0,162,15,41.93588,-87.67841999999999,Damen Ave & Wellington Ave,11
222,68,"Chicago, IL ",North Center,41.9467449,-87.6882569,Aug-19,590.0,236,232,63,208,1576799008,1,1,13,0,0,228,15,41.9406,-87.6785,Damen Ave & Melrose Ave,11
223,68,"Chicago, IL ",North Center,41.9467449,-87.6882569,Aug-19,590.0,236,232,63,217,1576800688,5,0,10,0,0,238,15,41.961406,-87.67616899999999,Wolcott (Ravenswood) Ave & Montrose Ave,11
224,68,"Chicago, IL ",North Center,41.9467449,-87.6882569,Aug-19,590.0,236,232,63,223,1576804181,19,0,0,0,0,244,19,41.95469,-87.67393,Ravenswood Ave & Irving Park Rd,11
225,68,"Chicago, IL ",North Center,41.9467449,-87.6882569,Aug-19,590.0,236,232,63,236,1576804026,8,0,7,0,0,257,15,41.948797,-87.675278,Lincoln Ave & Waveland Ave,11
226,68,"Chicago, IL ",North Center,41.9467449,-87.6882569,Aug-19,590.0,236,232,63,275,1576804462,12,2,1,0,0,298,15,41.95602,-87.680293,Lincoln Ave & Belle Plaine Ave,11
227,68,"Chicago, IL ",North Center,41.9467449,-87.6882569,Aug-19,590.0,236,232,63,448,1576802566,9,0,6,0,0,486,15,41.95434085,-87.68607962,Oakley Ave & Irving Park Rd,11
228,68,"Chicago, IL ",North Center,41.9467449,-87.6882569,Aug-19,590.0,236,232,63,453,1576803622,2,0,13,0,0,491,15,41.94663583,-87.69461476,Talman Ave & Addison St,11
229,68,"Chicago, IL ",North Center,41.9467449,-87.6882569,Aug-19,590.0,236,232,63,454,1576796252,4,0,11,0,0,492,15,41.946655,-87.683359,Leavitt St & Addison St,11
230,68,"Chicago, IL ",North Center,41.9467449,-87.6882569,Aug-19,590.0,236,232,63,455,1576800882,7,0,4,0,0,493,11,41.943034000000004,-87.687288,Western Ave & Roscoe St,11
231,68,"Chicago, IL ",North Center,41.9467449,-87.6882569,Aug-19,590.0,236,232,63,606,1576804429,10,0,6,0,0,664,16,41.939353999999994,-87.68328199999999,Leavitt St & Belmont Ave (*),11
232,69,"Chicago, IL ",North Lawndale,41.8589782,-87.7152017,Aug-19,160.0,59,81,56,398,1576751794,6,0,5,0,0,435,11,41.86649278,-87.70649618,Kedzie Ave & Roosevelt Rd,4
233,69,"Chicago, IL ",North Lawndale,41.8589782,-87.7152017,Aug-19,160.0,59,81,56,399,1576666772,3,0,8,0,0,436,11,41.866624,-87.694521,Fairfield Ave & Roosevelt Rd,4
234,69,"Chicago, IL ",North Lawndale,41.8589782,-87.7152017,Aug-19,160.0,59,81,56,400,1576800921,4,0,11,0,0,437,15,41.861894,-87.693511,Washtenaw Ave & Ogden Ave,4
235,69,"Chicago, IL ",North Lawndale,41.8589782,-87.7152017,Aug-19,160.0,59,81,56,401,1576787408,4,0,11,0,0,438,15,41.85420431,-87.71540584,Central Park Ave & Ogden Ave,4
236,71,"Chicago, IL ",North Park,41.982847899999996,-87.72844289999998,Aug-19,400.0,54,44,51,432,1576794309,5,0,10,0,0,469,15,41.98039423,-87.71611496,St. Louis Ave & Balmoral Ave,3
237,71,"Chicago, IL ",North Park,41.982847899999996,-87.72844289999998,Aug-19,400.0,54,44,51,433,1576798585,4,0,7,0,0,470,11,41.975671999999996,-87.709261,Kedzie Ave & Foster Ave,3
238,71,"Chicago, IL ",North Park,41.982847899999996,-87.72844289999998,Aug-19,400.0,54,44,51,456,1576803222,7,0,8,0,0,494,15,41.98239708,-87.70892252,Kedzie Ave & Bryn Mawr Ave,3
239,74,"Chicago, IL ",Old Irving Park,41.95354589999999,-87.7380684,Aug-19,383.0,54,56,55,445,1576802445,4,1,14,0,0,483,19,41.953393,-87.73200200000001,Avondale Ave & Irving Park Rd,4
240,74,"Chicago, IL ",Old Irving Park,41.95354589999999,-87.7380684,Aug-19,383.0,54,56,55,548,1576798230,4,0,7,0,0,590,11,41.953733,-87.740569,Kilbourn Ave & Irving Park Rd,4
241,74,"Chicago, IL ",Old Irving Park,41.95354589999999,-87.7380684,Aug-19,383.0,54,56,55,549,1576798592,6,0,9,0,0,591,15,41.948818,-87.74002,Kilbourn Ave & Milwaukee Ave,4
242,74,"Chicago, IL ",Old Irving Park,41.95354589999999,-87.7380684,Aug-19,383.0,54,56,55,550,1576666840,7,0,4,0,0,592,11,41.960631,-87.745359,Knox Ave & Montrose Ave,4
243,75,"Chicago, IL ",Old Town Triangle,41.911120600000004,-87.63980070000002,Aug-19,315.0,36,63,48,82,1576804662,24,0,7,0,0,94,31,41.918306,-87.636282,Clark St & Armitage Ave,4
244,75,"Chicago, IL ",Old Town Triangle,41.911120600000004,-87.63980070000002,Aug-19,315.0,36,63,48,104,1576802332,2,1,16,0,0,118,19,41.911386,-87.638677,Sedgwick St & North Ave,4
245,75,"Chicago, IL ",Old Town Triangle,41.911120600000004,-87.63980070000002,Aug-19,315.0,36,63,48,126,1576803843,5,0,18,0,0,141,23,41.915689,-87.6346,Clark St & Lincoln Ave,4
246,75,"Chicago, IL ",Old Town Triangle,41.911120600000004,-87.63980070000002,Aug-19,315.0,36,63,48,266,1576804203,10,0,9,0,0,289,19,41.912133000000004,-87.634656,Wells St & Concord Ln,4
247,78,"Chicago, IL ",Portage Park,41.953216999999995,-87.76455759999996,Aug-19,325.0,203,233,52,547,1576677549,5,0,6,0,0,589,11,41.954468,-87.74959399999999,Milwaukee Ave & Cuyler Ave,1
248,79,"Chicago, IL ",Pulaski Park,41.905107799999996,-87.6624135,Aug-19,454.0,24,36,70,25,1576803597,3,0,12,0,0,29,15,41.90068,-87.6626,Noble St & Milwaukee Ave,1
249,82,"Chicago, IL ",Ravenswood Gardens,41.96474129999999,-87.69385779999998,Aug-19,899.0,1,7,17,440,1576799219,8,1,6,0,0,478,15,41.96590014,-87.69363849,Rockwell St & Eastwood Ave,2
250,82,"Chicago, IL ",Ravenswood Gardens,41.96474129999999,-87.69385779999998,Aug-19,899.0,1,7,17,444,1576802036,7,0,8,0,0,482,15,41.96152593,-87.69116504,Campbell Ave & Montrose Ave,2
251,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,43,1576802524,6,0,25,0,0,47,31,41.889187,-87.62775400000001,State St & Kinzie St,15
252,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,49,1576804325,8,0,19,0,0,53,27,41.894721999999994,-87.634362,Wells St & Huron St,15
253,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,66,1576804256,14,0,9,0,0,74,23,41.89380806,-87.64169723,Kingsbury St & Erie St,15
254,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,88,1576803803,2,0,33,0,0,100,35,41.888243,-87.63639,Orleans St & Merchandise Mart Plaza,15
255,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,96,1576804510,10,0,17,0,0,110,27,41.893992,-87.62931800000001,Dearborn St & Erie St,15
256,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,97,1576804334,3,0,24,0,0,111,27,41.894666,-87.638437,Sedgwick St & Huron St,15
257,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,111,1576801104,0,0,23,0,0,125,23,41.890173,-87.62618499999999,Rush St & Hubbard St,15
258,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,119,1576803659,5,0,26,0,0,133,31,41.88917683,-87.63850577,Kingsbury St & Kinzie St,15
259,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,144,1576804386,5,0,18,0,0,161,23,41.89576475,-87.62590803,Rush St & Superior St,15
260,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,164,1576804142,3,0,28,0,0,181,31,41.890762,-87.631697,LaSalle St & Illinois St,15
